Quote_ID,QuoteConversion_Flag
11405.0,1.0
21611.0,0.0
49307.0,0.0
78210.0,1.0
24625.0,1.0
26509.0,1.0
11308.0,0.0
40869.0,0.0
55152.0,1.0
76163.0,0.0
36741.0,0.0
10454.0,0.0
16531.0,1.0
38276.0,1.0
47742.0,1.0
13049.0,0.0
51436.0,1.0
45834.0,1.0
17875.0,1.0
53337.0,0.0
23792.0,1.0
64978.0,0.0
4377.0,0.0
36353.0,1.0
28859.0,1.0
56948.0,1.0
45509.0,0.0
77674.0,1.0
23506.0,1.0
41533.0,1.0
30101.0,1.0
53468.0,0.0
24539.0,1.0
2567.0,1.0
55559.0,0.0
57486.0,0.0
58161.0,1.0
30767.0,0.0
27160.0,1.0
75451.0,0.0
40174.0,1.0
65160.0,0.0
40730.0,0.0
24571.0,0.0
50222.0,1.0
54917.0,0.0
61609.0,1.0
76488.0,1.0
57622.0,1.0
51233.0,0.0
48774.0,1.0
38580.0,1.0
36441.0,1.0
27093.0,1.0
44088.0,0.0
77318.0,1.0
74522.0,0.0
31436.0,0.0
21692.0,1.0
77860.0,1.0
72279.0,0.0
56050.0,1.0
51959.0,0.0
33620.0,0.0
74560.0,0.0
77862.0,0.0
48297.0,0.0
34703.0,0.0
26749.0,1.0
30151.0,0.0
19503.0,0.0
12480.0,1.0
29282.0,0.0
34173.0,0.0
51368.0,1.0
56563.0,0.0
69306.0,0.0
76982.0,1.0
45622.0,1.0
53574.0,1.0
34848.0,0.0
15950.0,0.0
52101.0,1.0
25359.0,0.0
43165.0,1.0
62083.0,1.0
22027.0,0.0
63412.0,0.0
21255.0,0.0
54311.0,1.0
32735.0,1.0
60664.0,1.0
7736.0,1.0
12553.0,0.0
34471.0,0.0
63718.0,0.0
52625.0,0.0
15149.0,0.0
3004.0,1.0
48956.0,0.0
20889.0,0.0
35.0,1.0
75401.0,0.0
74133.0,0.0
12452.0,0.0
51945.0,1.0
55677.0,0.0
53654.0,0.0
64684.0,0.0
32241.0,0.0
72757.0,1.0
77676.0,1.0
54428.0,0.0
5890.0,0.0
37186.0,0.0
23353.0,0.0
38813.0,0.0
45036.0,1.0
50554.0,1.0
29106.0,1.0
16883.0,1.0
27636.0,1.0
26372.0,1.0
53248.0,0.0
19637.0,0.0
42683.0,0.0
66071.0,0.0
16241.0,0.0
63801.0,0.0
51030.0,0.0
16503.0,1.0
3635.0,1.0
39217.0,0.0
13804.0,1.0
73928.0,1.0
21767.0,1.0
19218.0,0.0
7880.0,0.0
54307.0,0.0
8839.0,0.0
28269.0,1.0
50432.0,1.0
73890.0,0.0
45213.0,1.0
16019.0,0.0
21863.0,0.0
74038.0,0.0
28277.0,1.0
3009.0,1.0
76016.0,0.0
8773.0,0.0
16460.0,0.0
36587.0,0.0
43731.0,1.0
42164.0,0.0
14239.0,1.0
60357.0,1.0
43536.0,1.0
37216.0,1.0
27736.0,0.0
56280.0,0.0
60354.0,1.0
63808.0,0.0
54700.0,1.0
39080.0,0.0
10833.0,1.0
27608.0,0.0
75464.0,1.0
58893.0,1.0
4301.0,0.0
28221.0,0.0
53464.0,0.0
10083.0,0.0
58261.0,0.0
66821.0,0.0
3502.0,0.0
18411.0,1.0
47488.0,0.0
66663.0,1.0
6009.0,0.0
59174.0,0.0
59816.0,0.0
66552.0,1.0
64786.0,1.0
61391.0,0.0
27504.0,0.0
53354.0,0.0
33451.0,0.0
17694.0,1.0
5940.0,0.0
4027.0,1.0
53738.0,1.0
60243.0,1.0
23385.0,0.0
11676.0,1.0
76180.0,0.0
46710.0,1.0
13000.0,1.0
5306.0,1.0
60815.0,0.0
64054.0,0.0
68380.0,0.0
72411.0,0.0
10219.0,0.0
72121.0,0.0
66633.0,0.0
38351.0,1.0
41574.0,0.0
